CODE;DATE;BREVETS
KI;2012-01-01;3
KI;2013-01-01;3
KI;2014-01-01;3
KI;2015-01-01;3
KI;2016-01-01;3
KI;2017-01-01;3
KI;2018-01-01;3
KW;1980-01-01;0
KW;1981-01-01;0
KW;1982-01-01;0
KW;1983-01-01;0
KW;1984-01-01;0
KW;1985-01-01;0
KW;1986-01-01;0
KW;1987-01-01;0
KW;1988-01-01;0
KW;1989-01-01;0
KW;1990-01-01;0
KW;1991-01-01;0
KW;1992-01-01;0
KW;1993-01-01;0
KW;1994-01-01;0
KW;1995-01-01;0
KW;1996-01-01;0
KW;1997-01-01;0
KW;1998-01-01;0
KW;1999-01-01;0
KW;2000-01-01;0
KW;2001-01-01;0
KW;2002-01-01;0
KW;2003-01-01;0
KW;2004-01-01;0
KW;2005-01-01;0
KW;2006-01-01;0
KW;2007-01-01;0
KW;2008-01-01;0
KW;2009-01-01;0
KW;2010-01-01;0
KW;2011-01-01;0
KW;2012-01-01;0
KW;2013-01-01;0
KW;2014-01-01;0
KW;2015-01-01;228
KW;2016-01-01;278
KW;2017-01-01;278
KW;2018-01-01;535
KG;1980-01-01;0
KG;1981-01-01;0
KG;1982-01-01;0
KG;1983-01-01;0
KG;1984-01-01;0
KG;1985-01-01;0
KG;1986-01-01;0
KG;1987-01-01;0
KG;1988-01-01;0
KG;1989-01-01;0
KG;1990-01-01;0
KG;1991-01-01;0
KG;1992-01-01;0
KG;1993-01-01;0
KG;1994-01-01;391
KG;1995-01-01;539
KG;1996-01-01;807
KG;1997-01-01;1014
KG;1998-01-01;1137
KG;1999-01-01;1199
KG;2000-01-01;1283
KG;2001-01-01;1381
KG;2002-01-01;1509
KG;2003-01-01;1689
KG;2004-01-01;1838
KG;2005-01-01;1969
KG;2006-01-01;2096
KG;2007-01-01;2254
KG;2008-01-01;2392
KG;2009-01-01;2541
KG;2010-01-01;2681
KG;2011-01-01;2810
KG;2012-01-01;2921
KG;2013-01-01;3035
KG;2014-01-01;3174
KG;2015-01-01;3300
KG;2016-01-01;3389
KG;2017-01-01;3535
KG;2018-01-01;3535
LA;1980-01-01;0
LA;1981-01-01;0
LA;1982-01-01;0
LA;1983-01-01;0
LA;1984-01-01;0
LA;1985-01-01;0
LA;1986-01-01;0
LA;1987-01-01;0
LA;1988-01-01;0
LA;1989-01-01;0
LA;1990-01-01;0
LA;1991-01-01;0
LA;1992-01-01;0
LA;1993-01-01;0
LA;1994-01-01;0
LA;1995-01-01;0
LA;1996-01-01;0
LA;1997-01-01;0
LA;1998-01-01;0
LA;1999-01-01;0
LA;2000-01-01;0
LA;2001-01-01;0
LA;2002-01-01;0
LA;2003-01-01;0
LA;2004-01-01;11
LA;2005-01-01;18
LA;2006-01-01;37
LA;2007-01-01;60
LA;2008-01-01;97
LA;2009-01-01;115
LA;2010-01-01;135
LA;2011-01-01;178
LA;2012-01-01;231
LA;2013-01-01;301
LA;2014-01-01;345
LA;2015-01-01;407
LA;2016-01-01;470
LA;2017-01-01;570
LA;2018-01-01;629
R4;1980-01-01;0
R4;1981-01-01;0
R4;1982-01-01;0
R4;1983-01-01;0
R4;1984-01-01;0
R4;1985-01-01;0
R4;1986-01-01;0
R4;1987-01-01;0
R4;1988-01-01;0
R4;1989-01-01;0
R4;1990-01-01;0
R4;1991-01-01;0
R4;1992-01-01;0
R4;1993-01-01;0
R4;1994-01-01;0
R4;1995-01-01;0
R4;1996-01-01;0
R4;1997-01-01;42100
R4;1998-01-01;85500
R4;1999-01-01;132100
R4;2000-01-01;180400
R4;2001-01-01;227200
R4;2002-01-01;271100
R4;2003-01-01;314200
R4;2004-01-01;359100
R4;2005-01-01;409300
R4;2006-01-01;464000
R4;2007-01-01;522000
R4;2008-01-01;581500
R4;2009-01-01;633700
R4;2010-01-01;689100
R4;2011-01-01;749200
R4;2012-01-01;812300
R4;2013-01-01;875300
R4;2014-01-01;938900
R4;2015-01-01;1003500
R4;2016-01-01;1063600
R4;2017-01-01;1121100
R4;2018-01-01;1177100
LV;1980-01-01;0
LV;1981-01-01;0
LV;1982-01-01;0
LV;1983-01-01;0
LV;1984-01-01;0
LV;1985-01-01;0
LV;1986-01-01;0
LV;1987-01-01;0
LV;1988-01-01;0
LV;1989-01-01;0
LV;1990-01-01;0
LV;1991-01-01;0
LV;1992-01-01;143
LV;1993-01-01;461
LV;1994-01-01;727
LV;1995-01-01;1027
LV;1996-01-01;1496
LV;1997-01-01;1698
LV;1998-01-01;1983
LV;1999-01-01;2165
LV;2000-01-01;2344
LV;2001-01-01;2524
LV;2002-01-01;2738
LV;2003-01-01;2853
LV;2004-01-01;3004
LV;2005-01-01;3173
LV;2006-01-01;3324
LV;2007-01-01;3471
LV;2008-01-01;3686
LV;2009-01-01;3929
LV;2010-01-01;4114
LV;2011-01-01;4297
LV;2012-01-01;4502
LV;2013-01-01;4735
LV;2014-01-01;4842
LV;2015-01-01;4979
LV;2016-01-01;5092
LV;2017-01-01;5189
LV;2018-01-01;5299
LB;1980-01-01;0
LB;1981-01-01;0
LB;1982-01-01;0
LB;1983-01-01;0
LB;1984-01-01;0
LB;1985-01-01;0
LB;1986-01-01;0
LB;1987-01-01;0
LB;1988-01-01;0
LB;1989-01-01;0
LB;1990-01-01;0
LB;1991-01-01;0
LB;1992-01-01;0
LB;1993-01-01;0
LB;1994-01-01;0
LB;1995-01-01;0
LB;1996-01-01;0
LB;1997-01-01;0
LB;1998-01-01;0
LB;1999-01-01;0
LB;2000-01-01;0
LB;2001-01-01;0
LB;2002-01-01;0
LB;2003-01-01;0
LB;2004-01-01;234
LB;2005-01-01;480
LB;2006-01-01;796
LB;2007-01-01;1167
LB;2008-01-01;1512
LB;2009-01-01;1888
LB;2010-01-01;2274
LB;2011-01-01;2556
LB;2012-01-01;2556
LB;2013-01-01;2911
LB;2014-01-01;3252
LB;2015-01-01;3556
LB;2016-01-01;3556
LB;2017-01-01;3556
LB;2018-01-01;3556
LS;1980-01-01;0
LS;1981-01-01;0
LS;1982-01-01;0
LS;1983-01-01;0
LS;1984-01-01;0
LS;1985-01-01;0
LS;1986-01-01;0
LS;1987-01-01;0
LS;1988-01-01;0
LS;1989-01-01;14
LS;1990-01-01;14
LS;1991-01-01;14
LS;1992-01-01;14
LS;1993-01-01;14
LS;1994-01-01;14
LS;1995-01-01;24
LS;1996-01-01;25
LS;1997-01-01;25
LS;1998-01-01;25
LS;1999-01-01;25
LS;2000-01-01;25
LS;2001-01-01;25
LS;2002-01-01;25
LS;2003-01-01;25
LS;2004-01-01;25
LS;2005-01-01;25
LS;2006-01-01;25
LS;2007-01-01;25
LS;2008-01-01;25
LS;2009-01-01;25
LS;2010-01-01;25
LS;2011-01-01;25
LS;2012-01-01;25
LS;2013-01-01;25
LS;2014-01-01;25
LS;2015-01-01;25
LS;2016-01-01;25
LS;2017-01-01;25
LS;2018-01-01;25
LR;1980-01-01;0
LR;1981-01-01;0
LR;1982-01-01;0
LR;1983-01-01;0
LR;1984-01-01;0
LR;1985-01-01;0
LR;1986-01-01;0
LR;1987-01-01;0
LR;1988-01-01;0
LR;1989-01-01;0
LR;1990-01-01;0
LR;1991-01-01;17
LR;1992-01-01;17
LR;1993-01-01;52
LR;1994-01-01;52
LR;1995-01-01;52
LR;1996-01-01;52
LR;1997-01-01;52
LR;1998-01-01;52
LR;1999-01-01;52
LR;2000-01-01;52
LR;2001-01-01;52
LR;2002-01-01;52
LR;2003-01-01;52
LR;2004-01-01;52
LR;2005-01-01;52
LR;2006-01-01;52
LR;2007-01-01;52
LR;2008-01-01;52
LR;2009-01-01;52
LR;2010-01-01;52
LR;2011-01-01;52
LR;2012-01-01;52
LR;2013-01-01;52
LR;2014-01-01;52
LR;2015-01-01;52
LR;2016-01-01;52
LR;2017-01-01;52
LR;2018-01-01;52
LY;1980-01-01;0
LY;1981-01-01;0
LY;1982-01-01;0
LY;1983-01-01;0
LY;1984-01-01;0
LY;1985-01-01;0
LY;1986-01-01;0
LY;1987-01-01;0
LY;1988-01-01;0
LY;1989-01-01;27
LY;1990-01-01;84
LY;1991-01-01;131
LY;1992-01-01;131
LY;1993-01-01;167
LY;1994-01-01;198
LY;1995-01-01;241
LY;1996-01-01;276
LY;1997-01-01;276
LY;1998-01-01;276
LY;1999-01-01;276
LY;2000-01-01;276
LY;2001-01-01;276
LY;2002-01-01;276
LY;2003-01-01;276
LY;2004-01-01;276
LY;2005-01-01;276
LY;2006-01-01;276
LY;2007-01-01;276
LY;2008-01-01;276
LY;2009-01-01;276
LY;2010-01-01;276
LY;2011-01-01;276
LY;2012-01-01;276
LY;2013-01-01;276
LY;2014-01-01;276
LY;2015-01-01;276
LY;2016-01-01;276
LY;2017-01-01;276
LY;2018-01-01;276
LT;1980-01-01;0
LT;1981-01-01;0
LT;1982-01-01;0
LT;1983-01-01;0
LT;1984-01-01;0
LT;1985-01-01;0
LT;1986-01-01;0
LT;1987-01-01;0
LT;1988-01-01;0
LT;1989-01-01;0
LT;1990-01-01;0
LT;1991-01-01;29
LT;1992-01-01;280
LT;1993-01-01;1729
LT;1994-01-01;2021
LT;1995-01-01;2154
LT;1996-01-01;2332
LT;1997-01-01;2534
LT;1998-01-01;2739
LT;1999-01-01;2896
LT;2000-01-01;3023
LT;2001-01-01;3146
LT;2002-01-01;3277
LT;2003-01-01;3390
LT;2004-01-01;3504
LT;2005-01-01;3619
LT;2006-01-01;3718
LT;2007-01-01;3800
LT;2008-01-01;3905
LT;2009-01-01;4012
LT;2010-01-01;4126
LT;2011-01-01;4234
LT;2012-01-01;4358
LT;2013-01-01;4495
LT;2014-01-01;4660
LT;2015-01-01;4779
LT;2016-01-01;4932
LT;2017-01-01;5059
LT;2018-01-01;5164
W3;1980-01-01;0
W3;1981-01-01;0
W3;1982-01-01;0
W3;1983-01-01;0
W3;1984-01-01;0
W3;1985-01-01;0
W3;1986-01-01;0
W3;1987-01-01;0
W3;1988-01-01;0
W3;1989-01-01;0
W3;1990-01-01;0
W3;1991-01-01;0
W3;1992-01-01;0
W3;1993-01-01;0
W3;1994-01-01;0
W3;1995-01-01;0
W3;1996-01-01;0
W3;1997-01-01;31200
W3;1998-01-01;59800
W3;1999-01-01;85300
W3;2000-01-01;116000
W3;2001-01-01;149600
W3;2002-01-01;175500
W3;2003-01-01;203500
W3;2004-01-01;239500
W3;2005-01-01;284900
W3;2006-01-01;337200
W3;2007-01-01;397600
W3;2008-01-01;460000
W3;2009-01-01;516900
W3;2010-01-01;582600
W3;2011-01-01;651400
W3;2012-01-01;722100
W3;2013-01-01;793800
W3;2014-01-01;866100
W3;2015-01-01;942500
W3;2016-01-01;1018900
W3;2017-01-01;1097600
W3;2018-01-01;1182500
W4;1980-01-01;0
W4;1981-01-01;0
W4;1982-01-01;0
W4;1983-01-01;0
W4;1984-01-01;0
W4;1985-01-01;0
W4;1986-01-01;0
W4;1987-01-01;0
W4;1988-01-01;0
W4;1989-01-01;0
W4;1990-01-01;0
W4;1991-01-01;0
W4;1992-01-01;0
W4;1993-01-01;0
W4;1994-01-01;0
W4;1995-01-01;0
W4;1996-01-01;0
W4;1997-01-01;900
W4;1998-01-01;1700
W4;1999-01-01;2600
W4;2000-01-01;3800
W4;2001-01-01;5000
W4;2002-01-01;6100
W4;2003-01-01;7100
W4;2004-01-01;8100
W4;2005-01-01;15000
W4;2006-01-01;22700
W4;2007-01-01;31100
W4;2008-01-01;40000
W4;2009-01-01;49300
W4;2010-01-01;58800
W4;2011-01-01;68300
W4;2012-01-01;78400
W4;2013-01-01;80100
W4;2014-01-01;82000
W4;2015-01-01;83800
W4;2016-01-01;85500
W4;2017-01-01;87600
W4;2018-01-01;89900
LU;1980-01-01;994
LU;1981-01-01;1811
LU;1982-01-01;2521
LU;1983-01-01;2521
LU;1984-01-01;3075
LU;1985-01-01;3595
LU;1986-01-01;4082
LU;1987-01-01;4451
LU;1988-01-01;4767
LU;1989-01-01;4994
LU;1990-01-01;5200
LU;1991-01-01;5371
LU;1992-01-01;5371
LU;1993-01-01;5610
LU;1994-01-01;5734
LU;1995-01-01;5838
LU;1996-01-01;5967
LU;1997-01-01;6117
LU;1998-01-01;6229
LU;1999-01-01;6339
LU;2000-01-01;6515
LU;2001-01-01;6636
LU;2002-01-01;6719
LU;2003-01-01;6743
LU;2004-01-01;6784
LU;2005-01-01;6872
LU;2006-01-01;6924
LU;2007-01-01;6964
LU;2008-01-01;7035
LU;2009-01-01;7119
LU;2010-01-01;7219
LU;2011-01-01;7347
LU;2012-01-01;7508
LU;2013-01-01;7677
LU;2014-01-01;7895
LU;2015-01-01;8142
LU;2016-01-01;8586
LU;2017-01-01;9254
LU;2018-01-01;9649
MG;1980-01-01;0
MG;1981-01-01;0
MG;1982-01-01;0
MG;1983-01-01;0
MG;1984-01-01;0
MG;1985-01-01;0
MG;1986-01-01;0
MG;1987-01-01;0
MG;1988-01-01;0
MG;1989-01-01;0
MG;1990-01-01;0
MG;1991-01-01;0
MG;1992-01-01;0
MG;1993-01-01;0
MG;1994-01-01;29
MG;1995-01-01;67
MG;1996-01-01;97
MG;1997-01-01;142
MG;1998-01-01;186
MG;1999-01-01;233
MG;2000-01-01;288
MG;2001-01-01;326
MG;2002-01-01;355
MG;2003-01-01;378
MG;2004-01-01;416
MG;2005-01-01;458
MG;2006-01-01;502
MG;2007-01-01;578
MG;2008-01-01;655
MG;2009-01-01;699
MG;2010-01-01;742
MG;2011-01-01;803
MG;2012-01-01;847
MG;2013-01-01;898
MG;2014-01-01;932
MG;2015-01-01;951
MG;2016-01-01;987
MG;2017-01-01;1038
MG;2018-01-01;1084
MW;1980-01-01;53
MW;1981-01-01;101
MW;1982-01-01;153
MW;1983-01-01;191
MW;1984-01-01;217
MW;1985-01-01;252
MW;1986-01-01;291
MW;1987-01-01;344
MW;1988-01-01;378
MW;1989-01-01;413
MW;1990-01-01;446
MW;1991-01-01;468
MW;1992-01-01;482
MW;1993-01-01;500
MW;1994-01-01;513
MW;1995-01-01;547
MW;1996-01-01;579
MW;1997-01-01;607
MW;1998-01-01;627
MW;1999-01-01;628
MW;2000-01-01;648
MW;2001-01-01;648
MW;2002-01-01;648
MW;2003-01-01;648
MW;2004-01-01;648
MW;2005-01-01;649
MW;2006-01-01;649
MW;2007-01-01;649
MW;2008-01-01;649
MW;2009-01-01;649
MW;2010-01-01;650
MW;2011-01-01;653
MW;2012-01-01;657
MW;2013-01-01;661
MW;2014-01-01;666
MW;2015-01-01;672
MW;2016-01-01;676
MW;2017-01-01;676
MW;2018-01-01;676
MY;1980-01-01;0
MY;1981-01-01;0
MY;1982-01-01;0
MY;1983-01-01;0
MY;1984-01-01;0
MY;1985-01-01;1337
MY;1986-01-01;1599
MY;1987-01-01;4865
MY;1988-01-01;6485
MY;1989-01-01;8372
MY;1990-01-01;10677
MY;1991-01-01;13104
MY;1992-01-01;15515
MY;1993-01-01;18397
MY;1994-01-01;21984
MY;1995-01-01;26036
MY;1996-01-01;31611
MY;1997-01-01;38062
MY;1998-01-01;44025
MY;1999-01-01;49867
MY;2000-01-01;56094
MY;2001-01-01;62028
MY;2002-01-01;66965
MY;2003-01-01;72027
MY;2004-01-01;77469
MY;2005-01-01;83755
MY;2006-01-01;88555
MY;2007-01-01;90927
MY;2008-01-01;96230
MY;2009-01-01;101967
MY;2010-01-01;108350
MY;2011-01-01;114802
MY;2012-01-01;121742
MY;2013-01-01;128947
MY;2014-01-01;136567
MY;2015-01-01;144294
MY;2016-01-01;151530
MY;2017-01-01;158602
MY;2018-01-01;165897
ML;1980-01-01;7
ML;1981-01-01;15
ML;1982-01-01;17
ML;1983-01-01;17
ML;1984-01-01;17
ML;1985-01-01;18
ML;1986-01-01;18
ML;1987-01-01;18
ML;1988-01-01;19
ML;1989-01-01;19
ML;1990-01-01;22
ML;1991-01-01;23
ML;1992-01-01;23
ML;1993-01-01;34
ML;1994-01-01;36
ML;1995-01-01;44
ML;1996-01-01;47
ML;1997-01-01;52
ML;1998-01-01;57
ML;1999-01-01;61
ML;2000-01-01;61
ML;2001-01-01;65
ML;2002-01-01;69
ML;2003-01-01;69
ML;2004-01-01;69
ML;2005-01-01;73
ML;2006-01-01;74
ML;2007-01-01;77
ML;2008-01-01;78
ML;2009-01-01;86
ML;2010-01-01;87
ML;2011-01-01;87
ML;2012-01-01;87
ML;2013-01-01;87
ML;2014-01-01;87
ML;2015-01-01;87
ML;2016-01-01;87
ML;2017-01-01;87
ML;2018-01-01;87
MT;1980-01-01;24
MT;1981-01-01;47
MT;1982-01-01;65
MT;1983-01-01;85
MT;1984-01-01;100
MT;1985-01-01;120
MT;1986-01-01;137
MT;1987-01-01;159
MT;1988-01-01;176
MT;1989-01-01;191
MT;1990-01-01;210
MT;1991-01-01;237
MT;1992-01-01;262
MT;1993-01-01;286
MT;1994-01-01;328
MT;1995-01-01;352
MT;1996-01-01;376
MT;1997-01-01;422
MT;1998-01-01;456
MT;1999-01-01;539
MT;2000-01-01;655
MT;2001-01-01;788
MT;2002-01-01;990
MT;2003-01-01;990
MT;2004-01-01;1461
MT;2005-01-01;1461
MT;2006-01-01;2266
MT;2007-01-01;2305
MT;2008-01-01;2353
MT;2009-01-01;2382
MT;2010-01-01;2401
MT;2011-01-01;2416
MT;2012-01-01;2433
MT;2013-01-01;2450
MT;2014-01-01;2463
MT;2015-01-01;2474
MT;2016-01-01;2478
MT;2017-01-01;2478
MT;2018-01-01;2478
MU;1980-01-01;10
MU;1981-01-01;31
MU;1982-01-01;39
MU;1983-01-01;39
MU;1984-01-01;39
MU;1985-01-01;48
MU;1986-01-01;69
MU;1987-01-01;74
MU;1988-01-01;91
MU;1989-01-01;102
MU;1990-01-01;106
MU;1991-01-01;116
MU;1992-01-01;128
MU;1993-01-01;134
MU;1994-01-01;151
MU;1995-01-01;158
MU;1996-01-01;180
MU;1997-01-01;195
MU;1998-01-01;210
MU;1999-01-01;210
MU;2000-01-01;210
MU;2001-01-01;210
MU;2002-01-01;210
MU;2003-01-01;210
MU;2004-01-01;210
MU;2005-01-01;210
MU;2006-01-01;210
MU;2007-01-01;231
MU;2008-01-01;255
MU;2009-01-01;275
MU;2010-01-01;291
MU;2011-01-01;311
MU;2012-01-01;329
MU;2013-01-01;349
MU;2014-01-01;370
MU;2015-01-01;391
MU;2016-01-01;429
MU;2017-01-01;448
MU;2018-01-01;477
MX;1980-01-01;5472
MX;1981-01-01;11469
MX;1982-01-01;16782
MX;1983-01-01;21373
MX;1984-01-01;25832
MX;1985-01-01;29513
MX;1986-01-01;33213
MX;1987-01-01;37464
MX;1988-01-01;41864
MX;1989-01-01;46438
MX;1990-01-01;51499
MX;1991-01-01;56770
MX;1992-01-01;64465
MX;1993-01-01;72677
MX;1994-01-01;82621
MX;1995-01-01;88014
MX;1996-01-01;94765
MX;1997-01-01;105296
MX;1998-01-01;116189
MX;1999-01-01;128299
MX;2000-01-01;141360
MX;2001-01-01;154925
MX;2002-01-01;167987
MX;2003-01-01;180194
MX;2004-01-01;193392
MX;2005-01-01;207827
MX;2006-01-01;223332
MX;2007-01-01;239931
MX;2008-01-01;256512
MX;2009-01-01;270793
MX;2010-01-01;285369
MX;2011-01-01;299424
MX;2012-01-01;314738
MX;2013-01-01;330182
MX;2014-01-01;346317
MX;2015-01-01;364388
MX;2016-01-01;381801
MX;2017-01-01;398985
MX;2018-01-01;415409
MC;1980-01-01;68
MC;1981-01-01;144
MC;1982-01-01;190
MC;1983-01-01;255
MC;1984-01-01;317
MC;1985-01-01;386
MC;1986-01-01;436
MC;1987-01-01;510
MC;1988-01-01;593
MC;1989-01-01;652
MC;1990-01-01;729
MC;1991-01-01;783
MC;1992-01-01;805
MC;1993-01-01;826
MC;1994-01-01;861
MC;1995-01-01;891
MC;1996-01-01;930
MC;1997-01-01;963
MC;1998-01-01;982
MC;1999-01-01;1011
MC;2000-01-01;1024
MC;2001-01-01;1044
MC;2002-01-01;1056
MC;2003-01-01;1064
MC;2004-01-01;1073
MC;2005-01-01;1080
MC;2006-01-01;1093
MC;2007-01-01;1109
MC;2008-01-01;1119
MC;2009-01-01;1129
MC;2010-01-01;1140
MC;2011-01-01;1149
MC;2012-01-01;1157
MC;2013-01-01;1162
MC;2014-01-01;1172
MC;2015-01-01;1178
MC;2016-01-01;1192
MC;2017-01-01;1227
MC;2018-01-01;1242
MN;1980-01-01;0
MN;1981-01-01;0
MN;1982-01-01;0
MN;1983-01-01;44
MN;1984-01-01;89
MN;1985-01-01;91
MN;1986-01-01;91
MN;1987-01-01;91
MN;1988-01-01;98
MN;1989-01-01;100
MN;1990-01-01;100
MN;1991-01-01;129
MN;1992-01-01;157
MN;1993-01-01;218
MN;1994-01-01;367
MN;1995-01-01;549
MN;1996-01-01;686
MN;1997-01-01;875
MN;1998-01-01;1055
MN;1999-01-01;1055
MN;2000-01-01;1055
MN;2001-01-01;1237
MN;2002-01-01;1463
MN;2003-01-01;1716
MN;2004-01-01;1945
MN;2005-01-01;2132
MN;2006-01-01;2345
MN;2007-01-01;2345
MN;2008-01-01;2345
MN;2009-01-01;2488
MN;2010-01-01;2667
MN;2011-01-01;2667
MN;2012-01-01;2667
MN;2013-01-01;2932
MN;2014-01-01;3197
MN;2015-01-01;3434
MN;2016-01-01;3653
MN;2017-01-01;3881
MN;2018-01-01;4042
ME;1980-01-01;0
ME;1981-01-01;0
ME;1982-01-01;0
ME;1983-01-01;0
ME;1984-01-01;0
ME;1985-01-01;0
ME;1986-01-01;0
ME;1987-01-01;0
ME;1988-01-01;0
ME;1989-01-01;0
ME;1990-01-01;0
ME;1991-01-01;0
ME;1992-01-01;0
ME;1993-01-01;0
ME;1994-01-01;0
ME;1995-01-01;0
ME;1996-01-01;0
ME;1997-01-01;0
ME;1998-01-01;0
ME;1999-01-01;0
ME;2000-01-01;0
ME;2001-01-01;0
ME;2002-01-01;0
ME;2003-01-01;0
ME;2004-01-01;0
ME;2005-01-01;0
ME;2006-01-01;0
ME;2007-01-01;0
ME;2008-01-01;917
ME;2009-01-01;917
ME;2010-01-01;1076
ME;2011-01-01;1179
ME;2012-01-01;1257
ME;2013-01-01;1280
ME;2014-01-01;1293
ME;2015-01-01;1316
ME;2016-01-01;1326
ME;2017-01-01;1336
ME;2018-01-01;1339
MA;1980-01-01;344
MA;1981-01-01;679
MA;1982-01-01;1010
MA;1983-01-01;1326
MA;1984-01-01;1648
MA;1985-01-01;1938
MA;1986-01-01;2192
MA;1987-01-01;2498
MA;1988-01-01;2819
MA;1989-01-01;3083
MA;1990-01-01;3412
MA;1991-01-01;3768
MA;1992-01-01;3768
MA;1993-01-01;4066
MA;1994-01-01;4426
MA;1995-01-01;4807
MA;1996-01-01;5134
MA;1997-01-01;5596
MA;1998-01-01;6094
MA;1999-01-01;6094
MA;2000-01-01;6198
MA;2001-01-01;6198
MA;2002-01-01;6726
MA;2003-01-01;6726
MA;2004-01-01;7287
MA;2005-01-01;7947
MA;2006-01-01;8857
MA;2007-01-01;9789
MA;2008-01-01;10800
MA;2009-01-01;11791
MA;2010-01-01;12825
MA;2011-01-01;13874
MA;2012-01-01;14914
MA;2013-01-01;16058
MA;2014-01-01;17155
MA;2015-01-01;18176
MA;2016-01-01;19479
MA;2017-01-01;21703
MA;2018-01-01;24240
MZ;1980-01-01;0
MZ;1981-01-01;0
MZ;1982-01-01;0
MZ;1983-01-01;0
MZ;1984-01-01;0
MZ;1985-01-01;0
MZ;1986-01-01;0
MZ;1987-01-01;0
MZ;1988-01-01;0
MZ;1989-01-01;0
MZ;1990-01-01;0
MZ;1991-01-01;0
MZ;1992-01-01;0
MZ;1993-01-01;0
MZ;1994-01-01;0
MZ;1995-01-01;0
MZ;1996-01-01;0
MZ;1997-01-01;0
MZ;1998-01-01;0
MZ;1999-01-01;20
MZ;2000-01-01;28
MZ;2001-01-01;29
MZ;2002-01-01;38
MZ;2003-01-01;54
MZ;2004-01-01;58
MZ;2005-01-01;72
MZ;2006-01-01;90
MZ;2007-01-01;134
MZ;2008-01-01;150
MZ;2009-01-01;174
MZ;2010-01-01;214
MZ;2011-01-01;237
MZ;2012-01-01;277
MZ;2013-01-01;320
MZ;2014-01-01;380
MZ;2015-01-01;434
MZ;2016-01-01;474
MZ;2017-01-01;524
MZ;2018-01-01;571
NA;1980-01-01;0
NA;1981-01-01;0
NA;1982-01-01;0
NA;1983-01-01;0
NA;1984-01-01;0
NA;1985-01-01;0
NA;1986-01-01;0
NA;1987-01-01;0
NA;1988-01-01;0
NA;1989-01-01;0
NA;1990-01-01;163
NA;1991-01-01;296
NA;1992-01-01;296
NA;1993-01-01;429
NA;1994-01-01;429
NA;1995-01-01;429
NA;1996-01-01;429
NA;1997-01-01;429
NA;1998-01-01;429
NA;1999-01-01;429
NA;2000-01-01;429
NA;2001-01-01;429
NA;2002-01-01;429
NA;2003-01-01;429
NA;2004-01-01;429
NA;2005-01-01;429
NA;2006-01-01;429
NA;2007-01-01;429
NA;2008-01-01;429
NA;2009-01-01;429
NA;2010-01-01;429
NA;2011-01-01;429
NA;2012-01-01;429
NA;2013-01-01;429
NA;2014-01-01;429
NA;2015-01-01;453
NA;2016-01-01;485
NA;2017-01-01;510
NA;2018-01-01;546
NP;1980-01-01;2
NP;1981-01-01;2
NP;1982-01-01;5
NP;1983-01-01;5
NP;1984-01-01;5
NP;1985-01-01;6
NP;1986-01-01;6
NP;1987-01-01;6
NP;1988-01-01;6
NP;1989-01-01;6
NP;1990-01-01;6
NP;1991-01-01;6
NP;1992-01-01;9
NP;1993-01-01;18
NP;1994-01-01;23
NP;1995-01-01;31
NP;1996-01-01;31
NP;1997-01-01;31
NP;1998-01-01;31
NP;1999-01-01;31
NP;2000-01-01;31
NP;2001-01-01;31
NP;2002-01-01;31
NP;2003-01-01;31
NP;2004-01-01;31
NP;2005-01-01;31
NP;2006-01-01;31
NP;2007-01-01;31
NP;2008-01-01;31
NP;2009-01-01;31
NP;2010-01-01;31
NP;2011-01-01;54
NP;2012-01-01;71
NP;2013-01-01;101
NP;2014-01-01;147
NP;2015-01-01;229
NP;2016-01-01;266
NP;2017-01-01;329
NP;2018-01-01;329
NL;1980-01-01;7358
NL;1981-01-01;13483
NL;1982-01-01;18568
NL;1983-01-01;23068
NL;1984-01-01;27047
NL;1985-01-01;30643
NL;1986-01-01;33973
NL;1987-01-01;37144
NL;1988-01-01;40370
NL;1989-01-01;43568
NL;1990-01-01;46479
NL;1991-01-01;48679
NL;1992-01-01;50987
NL;1993-01-01;53280
NL;1994-01-01;55529
NL;1995-01-01;58221
NL;1996-01-01;61202
NL;1997-01-01;64230
NL;1998-01-01;67230
NL;1999-01-01;70281
NL;2000-01-01;73275
NL;2001-01-01;75928
NL;2002-01-01;78531
NL;2003-01-01;81392
NL;2004-01-01;84135
NL;2005-01-01;86985
NL;2006-01-01;89701
NL;2007-01-01;92147
NL;2008-01-01;94879
NL;2009-01-01;97733
NL;2010-01-01;100500
NL;2011-01-01;103395
NL;2012-01-01;106108
NL;2013-01-01;108872
NL;2014-01-01;111454
NL;2015-01-01;113948
NL;2016-01-01;116552
NL;2017-01-01;119158
NL;2018-01-01;121663
NZ;1980-01-01;3438
NZ;1981-01-01;6895
NZ;1982-01-01;10428
NZ;1983-01-01;14221
NZ;1984-01-01;18233
NZ;1985-01-01;22208
NZ;1986-01-01;26293
NZ;1987-01-01;30573
NZ;1988-01-01;34998
NZ;1989-01-01;39465
NZ;1990-01-01;44136
NZ;1991-01-01;48669
NZ;1992-01-01;53090
NZ;1993-01-01;56192
NZ;1994-01-01;59963
NZ;1995-01-01;64682
NZ;1996-01-01;72149
NZ;1997-01-01;81980
NZ;1998-01-01;87680
NZ;1999-01-01;95641
NZ;2000-01-01;102689
NZ;2001-01-01;109964
NZ;2002-01-01;116912
NZ;2003-01-01;123785
