Code;Date;Number
FJ;2016-01-01;-1
FJ;2017-01-01;-1
FJ;2018-01-01;-1
FI;1980-01-01;4090
FI;1981-01-01;4232
FI;1982-01-01;4545
FI;1983-01-01;4897
FI;1984-01-01;5183
FI;1985-01-01;5199
FI;1986-01-01;5381
FI;1987-01-01;5800
FI;1988-01-01;6065
FI;1989-01-01;6365
FI;1990-01-01;6469
FI;1991-01-01;4794
FI;1992-01-01;6005
FI;1993-01-01;4218
FI;1994-01-01;4148
FI;1995-01-01;3791
FI;1996-01-01;2662
FI;1997-01-01;2605
FI;1998-01-01;2683
FI;1999-01-01;2854
FI;2000-01-01;2903
FI;2001-01-01;2660
FI;2002-01-01;2369
FI;2003-01-01;2187
FI;2004-01-01;2220
FI;2005-01-01;2059
FI;2006-01-01;2018
FI;2007-01-01;2015
FI;2008-01-01;1946
FI;2009-01-01;1933
FI;2010-01-01;1833
FI;2011-01-01;1774
FI;2012-01-01;1827
FI;2013-01-01;1737
FI;2014-01-01;1545
FI;2015-01-01;1416
FI;2016-01-01;1368
FI;2017-01-01;1529
FI;2018-01-01;1487
FR;1980-01-01;27989
FR;1981-01-01;24668
FR;1982-01-01;22242
FR;1983-01-01;21176
FR;1984-01-01;20200
FR;1985-01-01;19593
FR;1986-01-01;18524
FR;1987-01-01;18570
FR;1988-01-01;17631
FR;1989-01-01;17578
FR;1990-01-01;16638
FR;1991-01-01;16505
FR;1992-01-01;16086
FR;1993-01-01;16040
FR;1994-01-01;16039
FR;1995-01-01;15896
FR;1996-01-01;16400
FR;1997-01-01;16889
FR;1998-01-01;16795
FR;1999-01-01;16874
FR;2000-01-01;17353
FR;2001-01-01;17104
FR;2002-01-01;16908
FR;2003-01-01;16850
FR;2004-01-01;17290
FR;2005-01-01;17275
FR;2006-01-01;17249
FR;2007-01-01;17109
FR;2008-01-01;16419
FR;2009-01-01;15693
FR;2010-01-01;16580
FR;2011-01-01;16754
FR;2012-01-01;16632
FR;2013-01-01;16886
FR;2014-01-01;16533
FR;2015-01-01;16300
FR;2016-01-01;16218
FR;2017-01-01;16247
FR;2018-01-01;16222
GM;1980-01-01;-1
GM;1981-01-01;-1
GM;1982-01-01;-1
GM;1983-01-01;-1
GM;1984-01-01;-1
GM;1985-01-01;-1
GM;1986-01-01;-1
GM;1987-01-01;-1
GM;1988-01-01;-1
GM;1989-01-01;-1
GM;1990-01-01;-1
GM;1991-01-01;-1
GM;1992-01-01;-1
GM;1993-01-01;-1
GM;1994-01-01;-1
GM;1995-01-01;-1
GM;1996-01-01;-1
GM;1997-01-01;-1
GM;1998-01-01;-1
GM;1999-01-01;-1
GM;2000-01-01;-1
GM;2001-01-01;-1
GM;2002-01-01;-1
GM;2003-01-01;-1
GM;2004-01-01;-1
GM;2005-01-01;-1
GM;2006-01-01;-1
GM;2007-01-01;-1
GM;2008-01-01;-1
GM;2009-01-01;-1
GM;2010-01-01;-1
GM;2011-01-01;-1
GM;2012-01-01;-1
GM;2013-01-01;-1
GM;2014-01-01;-1
GM;2015-01-01;2
GM;2016-01-01;2
GM;2017-01-01;4
GM;2018-01-01;-1
GE;1980-01-01;-1
GE;1981-01-01;-1
GE;1982-01-01;-1
GE;1983-01-01;-1
GE;1984-01-01;-1
GE;1985-01-01;-1
GE;1986-01-01;-1
GE;1987-01-01;-1
GE;1988-01-01;-1
GE;1989-01-01;-1
GE;1990-01-01;-1
GE;1991-01-01;-1
GE;1992-01-01;575
GE;1993-01-01;680
GE;1994-01-01;545
GE;1995-01-01;707
GE;1996-01-01;461
GE;1997-01-01;468
GE;1998-01-01;506
GE;1999-01-01;455
GE;2000-01-01;418
GE;2001-01-01;475
GE;2002-01-01;398
GE;2003-01-01;366
GE;2004-01-01;457
GE;2005-01-01;475
GE;2006-01-01;535
GE;2007-01-01;564
GE;2008-01-01;463
GE;2009-01-01;474
GE;2010-01-01;362
GE;2011-01-01;398
GE;2012-01-01;372
GE;2013-01-01;333
GE;2014-01-01;297
GE;2015-01-01;271
GE;2016-01-01;274
GE;2017-01-01;232
GE;2018-01-01;260
DD;1980-01-01;8490
DD;1981-01-01;9597
DD;1982-01-01;10138
DD;1983-01-01;12129
DD;1984-01-01;13121
DD;1985-01-01;13513
DD;1986-01-01;12623
DD;1987-01-01;12391
DD;1988-01-01;12241
DD;1989-01-01;11375
DD;1990-01-01;7525
DD;1991-01-01;-1
DD;1992-01-01;-1
DD;1993-01-01;-1
DD;1994-01-01;-1
DD;1995-01-01;-1
DD;1996-01-01;-1
DD;1997-01-01;-1
DD;1998-01-01;-1
DD;1999-01-01;-1
DD;2000-01-01;-1
DD;2001-01-01;-1
DD;2002-01-01;-1
DD;2003-01-01;-1
DD;2004-01-01;-1
DD;2005-01-01;-1
DD;2006-01-01;-1
DD;2007-01-01;-1
DD;2008-01-01;-1
DD;2009-01-01;-1
DD;2010-01-01;-1
DD;2011-01-01;-1
DD;2012-01-01;-1
DD;2013-01-01;-1
DD;2014-01-01;-1
DD;2015-01-01;-1
DD;2016-01-01;-1
DD;2017-01-01;-1
DD;2018-01-01;-1
DE;1980-01-01;48583
DE;1981-01-01;46579
DE;1982-01-01;47826
DE;1983-01-01;47103
DE;1984-01-01;45209
DE;1985-01-01;44382
DE;1986-01-01;43114
DE;1987-01-01;41530
DE;1988-01-01;41244
DE;1989-01-01;40339
DE;1990-01-01;39329
DE;1991-01-01;40040
DE;1992-01-01;41323
DE;1993-01-01;41747
DE;1994-01-01;43976
DE;1995-01-01;46158
DE;1996-01-01;51833
DE;1997-01-01;55729
DE;1998-01-01;57366
DE;1999-01-01;59531
DE;2000-01-01;62142
DE;2001-01-01;60475
DE;2002-01-01;58187
DE;2003-01-01;58481
DE;2004-01-01;59234
DE;2005-01-01;60222
DE;2006-01-01;60585
DE;2007-01-01;60992
DE;2008-01-01;62417
DE;2009-01-01;59583
DE;2010-01-01;59245
DE;2011-01-01;59444
DE;2012-01-01;61340
DE;2013-01-01;63167
DE;2014-01-01;65965
DE;2015-01-01;66893
DE;2016-01-01;67899
DE;2017-01-01;67712
DE;2018-01-01;67898
GH;1980-01-01;17
GH;1981-01-01;19
GH;1982-01-01;18
GH;1983-01-01;14
GH;1984-01-01;-1
GH;1985-01-01;-1
GH;1986-01-01;15
GH;1987-01-01;16
GH;1988-01-01;-1
GH;1989-01-01;12
GH;1990-01-01;20
GH;1991-01-01;12
GH;1992-01-01;11
GH;1993-01-01;-1
GH;1994-01-01;39
GH;1995-01-01;-1
GH;1996-01-01;-1
GH;1997-01-01;-1
GH;1998-01-01;-1
GH;1999-01-01;-1
GH;2000-01-01;-1
GH;2001-01-01;-1
GH;2002-01-01;-1
GH;2003-01-01;-1
GH;2004-01-01;-1
GH;2005-01-01;-1
GH;2006-01-01;-1
GH;2007-01-01;-1
GH;2008-01-01;-1
GH;2009-01-01;-1
GH;2010-01-01;-1
GH;2011-01-01;-1
GH;2012-01-01;-1
GH;2013-01-01;-1
GH;2014-01-01;-1
GH;2015-01-01;-1
GH;2016-01-01;31
GH;2017-01-01;26
GH;2018-01-01;52
GR;1980-01-01;2835
GR;1981-01-01;3064
GR;1982-01-01;3175
GR;1983-01-01;3127
GR;1984-01-01;3419
GR;1985-01-01;3156
GR;1986-01-01;2963
GR;1987-01-01;2125
GR;1988-01-01;662
GR;1989-01-01;670
GR;1990-01-01;707
GR;1991-01-01;380
GR;1992-01-01;433
GR;1993-01-01;392
GR;1994-01-01;406
GR;1995-01-01;312
GR;1996-01-01;304
GR;1997-01-01;350
GR;1998-01-01;310
GR;1999-01-01;323
GR;2000-01-01;340
GR;2001-01-01;434
GR;2002-01-01;412
GR;2003-01-01;420
GR;2004-01-01;407
GR;2005-01-01;482
GR;2006-01-01;562
GR;2007-01-01;595
GR;2008-01-01;658
GR;2009-01-01;720
GR;2010-01-01;744
GR;2011-01-01;741
GR;2012-01-01;656
GR;2013-01-01;717
GR;2014-01-01;670
GR;2015-01-01;573
GR;2016-01-01;646
GR;2017-01-01;589
GR;2018-01-01;579
GD;1980-01-01;2
GD;1981-01-01;-1
GD;1982-01-01;-1
GD;1983-01-01;-1
GD;1984-01-01;-1
GD;1985-01-01;-1
GD;1986-01-01;-1
GD;1987-01-01;-1
GD;1988-01-01;-1
GD;1989-01-01;-1
GD;1990-01-01;-1
GD;1991-01-01;-1
GD;1992-01-01;-1
GD;1993-01-01;-1
GD;1994-01-01;-1
GD;1995-01-01;-1
GD;1996-01-01;-1
GD;1997-01-01;-1
GD;1998-01-01;-1
GD;1999-01-01;-1
GD;2000-01-01;-1
GD;2001-01-01;-1
GD;2002-01-01;-1
GD;2003-01-01;-1
GD;2004-01-01;-1
GD;2005-01-01;-1
GD;2006-01-01;-1
GD;2007-01-01;-1
GD;2008-01-01;-1
GD;2009-01-01;-1
GD;2010-01-01;-1
GD;2011-01-01;-1
GD;2012-01-01;26
GD;2013-01-01;33
GD;2014-01-01;17
GD;2015-01-01;9
GD;2016-01-01;17
GD;2017-01-01;-1
GD;2018-01-01;-1
GT;1980-01-01;-1
GT;1981-01-01;-1
GT;1982-01-01;185
GT;1983-01-01;-1
GT;1984-01-01;115
GT;1985-01-01;164
GT;1986-01-01;131
GT;1987-01-01;84
GT;1988-01-01;98
GT;1989-01-01;80
GT;1990-01-01;124
GT;1991-01-01;135
GT;1992-01-01;106
GT;1993-01-01;134
GT;1994-01-01;120
GT;1995-01-01;109
GT;1996-01-01;164
GT;1997-01-01;211
GT;1998-01-01;244
GT;1999-01-01;295
GT;2000-01-01;304
GT;2001-01-01;315
GT;2002-01-01;301
GT;2003-01-01;302
GT;2004-01-01;275
GT;2005-01-01;405
GT;2006-01-01;528
GT;2007-01-01;108
GT;2008-01-01;311
GT;2009-01-01;329
GT;2010-01-01;381
GT;2011-01-01;331
GT;2012-01-01;344
GT;2013-01-01;323
GT;2014-01-01;298
GT;2015-01-01;348
GT;2016-01-01;269
GT;2017-01-01;278
GT;2018-01-01;234
GY;1980-01-01;-1
GY;1981-01-01;-1
GY;1982-01-01;-1
GY;1983-01-01;13
GY;1984-01-01;5
GY;1985-01-01;17
GY;1986-01-01;17
GY;1987-01-01;3
GY;1988-01-01;-1
GY;1989-01-01;-1
GY;1990-01-01;6
GY;1991-01-01;-1
GY;1992-01-01;-1
GY;1993-01-01;-1
GY;1994-01-01;-1
GY;1995-01-01;-1
GY;1996-01-01;-1
GY;1997-01-01;-1
GY;1998-01-01;-1
GY;1999-01-01;-1
GY;2000-01-01;-1
GY;2001-01-01;-1
GY;2002-01-01;-1
GY;2003-01-01;-1
GY;2004-01-01;-1
GY;2005-01-01;-1
GY;2006-01-01;-1
GY;2007-01-01;-1
GY;2008-01-01;-1
GY;2009-01-01;-1
GY;2010-01-01;-1
GY;2011-01-01;-1
GY;2012-01-01;14
GY;2013-01-01;16
GY;2014-01-01;20
GY;2015-01-01;13
GY;2016-01-01;18
GY;2017-01-01;23
GY;2018-01-01;20
HT;1980-01-01;17
HT;1981-01-01;8
HT;1982-01-01;26
HT;1983-01-01;16
HT;1984-01-01;13
HT;1985-01-01;21
HT;1986-01-01;24
HT;1987-01-01;18
HT;1988-01-01;5
HT;1989-01-01;-1
HT;1990-01-01;-1
HT;1991-01-01;8
HT;1992-01-01;-1
HT;1993-01-01;-1
HT;1994-01-01;-1
HT;1995-01-01;-1
HT;1996-01-01;9
HT;1997-01-01;-1
HT;1998-01-01;-1
HT;1999-01-01;6
HT;2000-01-01;-1
HT;2001-01-01;-1
HT;2002-01-01;-1
HT;2003-01-01;-1
HT;2004-01-01;-1
HT;2005-01-01;-1
HT;2006-01-01;-1
HT;2007-01-01;-1
HT;2008-01-01;-1
HT;2009-01-01;-1
HT;2010-01-01;10
HT;2011-01-01;14
HT;2012-01-01;17
HT;2013-01-01;11
HT;2014-01-01;21
HT;2015-01-01;-1
HT;2016-01-01;-1
HT;2017-01-01;-1
HT;2018-01-01;-1
W1;1980-01-01;-1
W1;1981-01-01;-1
W1;1982-01-01;-1
W1;1983-01-01;-1
W1;1984-01-01;-1
W1;1985-01-01;-1
W1;1986-01-01;-1
W1;1987-01-01;-1
W1;1988-01-01;-1
W1;1989-01-01;-1
W1;1990-01-01;-1
W1;1991-01-01;-1
W1;1992-01-01;-1
W1;1993-01-01;-1
W1;1994-01-01;-1
W1;1995-01-01;-1
W1;1996-01-01;-1
W1;1997-01-01;1015000
W1;1998-01-01;1043800
W1;1999-01-01;1095300
W1;2000-01-01;1190200
W1;2001-01-01;1250000
W1;2002-01-01;1233300
W1;2003-01-01;1247000
W1;2004-01-01;1298600
W1;2005-01-01;1364400
W1;2006-01-01;1396900
W1;2007-01-01;1427200
W1;2008-01-01;1422600
W1;2009-01-01;1342700
W1;2010-01-01;1394400
W1;2011-01-01;1411300
W1;2012-01-01;1471600
W1;2013-01-01;1504300
W1;2014-01-01;1518500
W1;2015-01-01;1539900
W1;2016-01-01;1549300
W1;2017-01-01;1553300
W1;2018-01-01;1556000
HN;1980-01-01;46
HN;1981-01-01;-1
HN;1982-01-01;246
HN;1983-01-01;40
HN;1984-01-01;23
HN;1985-01-01;28
HN;1986-01-01;-1
HN;1987-01-01;43
HN;1988-01-01;27
HN;1989-01-01;-1
HN;1990-01-01;23
HN;1991-01-01;19
HN;1992-01-01;30
HN;1993-01-01;-1
HN;1994-01-01;-1
HN;1995-01-01;47
HN;1996-01-01;136
HN;1997-01-01;-1
HN;1998-01-01;11
HN;1999-01-01;156
HN;2000-01-01;139
HN;2001-01-01;162
HN;2002-01-01;168
HN;2003-01-01;-1
HN;2004-01-01;-1
HN;2005-01-01;275
HN;2006-01-01;233
HN;2007-01-01;127
HN;2008-01-01;330
HN;2009-01-01;256
HN;2010-01-01;307
HN;2011-01-01;255
HN;2012-01-01;241
HN;2013-01-01;217
HN;2014-01-01;220
HN;2015-01-01;228
HN;2016-01-01;195
HN;2017-01-01;193
HN;2018-01-01;156
HU;1980-01-01;3172
HU;1981-01-01;3652
HU;1982-01-01;3903
HU;1983-01-01;4290
HU;1984-01-01;4475
HU;1985-01-01;4435
HU;1986-01-01;4453
HU;1987-01-01;4859
HU;1988-01-01;4891
HU;1989-01-01;4323
HU;1990-01-01;4453
HU;1991-01-01;4009
HU;1992-01-01;3130
HU;1993-01-01;2462
HU;1994-01-01;2490
HU;1995-01-01;2889
HU;1996-01-01;1653
HU;1997-01-01;1625
HU;1998-01-01;1594
HU;1999-01-01;4508
HU;2000-01-01;4937
HU;2001-01-01;5448
HU;2002-01-01;5906
HU;2003-01-01;4810
HU;2004-01-01;2657
HU;2005-01-01;1202
HU;2006-01-01;924
HU;2007-01-01;791
HU;2008-01-01;772
HU;2009-01-01;787
HU;2010-01-01;696
HU;2011-01-01;698
HU;2012-01-01;758
HU;2013-01-01;708
HU;2014-01-01;619
HU;2015-01-01;633
HU;2016-01-01;665
HU;2017-01-01;532
HU;2018-01-01;443
IS;1980-01-01;77
IS;1981-01-01;93
IS;1982-01-01;80
IS;1983-01-01;94
IS;1984-01-01;98
IS;1985-01-01;92
IS;1986-01-01;121
IS;1987-01-01;119
IS;1988-01-01;126
IS;1989-01-01;105
IS;1990-01-01;130
IS;1991-01-01;133
IS;1992-01-01;149
IS;1993-01-01;146
IS;1994-01-01;130
IS;1995-01-01;68
IS;1996-01-01;91
IS;1997-01-01;238
IS;1998-01-01;295
IS;1999-01-01;392
IS;2000-01-01;876
IS;2001-01-01;762
IS;2002-01-01;450
IS;2003-01-01;805
IS;2004-01-01;529
IS;2005-01-01;592
IS;2006-01-01;371
IS;2007-01-01;114
IS;2008-01-01;81
IS;2009-01-01;86
IS;2010-01-01;76
IS;2011-01-01;71
IS;2012-01-01;44
IS;2013-01-01;46
IS;2014-01-01;64
IS;2015-01-01;46
IS;2016-01-01;38
IS;2017-01-01;44
IS;2018-01-01;66
IN;1980-01-01;3024
IN;1981-01-01;2901
IN;1982-01-01;3076
IN;1983-01-01;-1
IN;1984-01-01;3294
IN;1985-01-01;3475
IN;1986-01-01;3496
IN;1987-01-01;3508
IN;1988-01-01;3537
IN;1989-01-01;3648
IN;1990-01-01;3820
IN;1991-01-01;3595
IN;1992-01-01;3424
IN;1993-01-01;3720
IN;1994-01-01;4800
IN;1995-01-01;6566
IN;1996-01-01;8562
IN;1997-01-01;10155
IN;1998-01-01;8954
IN;1999-01-01;4826
IN;2000-01-01;8538
IN;2001-01-01;10592
IN;2002-01-01;11465
IN;2003-01-01;12613
IN;2004-01-01;17466
IN;2005-01-01;24382
IN;2006-01-01;28928
IN;2007-01-01;35218
IN;2008-01-01;36812
IN;2009-01-01;34287
IN;2010-01-01;39762
IN;2011-01-01;42291
IN;2012-01-01;43955
IN;2013-01-01;43031
IN;2014-01-01;42854
IN;2015-01-01;45658
IN;2016-01-01;45057
IN;2017-01-01;46582
IN;2018-01-01;50055
ID;1980-01-01;480
ID;1981-01-01;-1
ID;1982-01-01;652
ID;1983-01-01;722
ID;1984-01-01;585
ID;1985-01-01;780
ID;1986-01-01;623
ID;1987-01-01;663
ID;1988-01-01;-1
ID;1989-01-01;774
ID;1990-01-01;-1
ID;1991-01-01;1314
ID;1992-01-01;3972
ID;1993-01-01;2069
ID;1994-01-01;2334
ID;1995-01-01;2874
ID;1996-01-01;3997
ID;1997-01-01;4018
ID;1998-01-01;1846
ID;1999-01-01;2936
ID;2000-01-01;3890
ID;2001-01-01;3926
ID;2002-01-01;3843
ID;2003-01-01;3300
ID;2004-01-01;3668
ID;2005-01-01;4304
ID;2006-01-01;4612
ID;2007-01-01;5134
ID;2008-01-01;5133
ID;2009-01-01;4518
ID;2010-01-01;5630
ID;2011-01-01;5830
ID;2012-01-01;-1
ID;2013-01-01;7450
ID;2014-01-01;8023
ID;2015-01-01;9153
ID;2016-01-01;9639
ID;2017-01-01;9303
ID;2018-01-01;9754
IR;1980-01-01;662
IR;1981-01-01;607
IR;1982-01-01;475
IR;1983-01-01;493
IR;1984-01-01;474
IR;1985-01-01;406
IR;1986-01-01;-1
IR;1987-01-01;372
IR;1988-01-01;340
IR;1989-01-01;311
IR;1990-01-01;355
IR;1991-01-01;427
IR;1992-01-01;400
IR;1993-01-01;442
IR;1994-01-01;397
IR;1995-01-01;407
IR;1996-01-01;515
IR;1997-01-01;399
IR;1998-01-01;496
IR;1999-01-01;543
IR;2000-01-01;616
IR;2001-01-01;993
IR;2002-01-01;1195
IR;2003-01-01;1642
IR;2004-01-01;2782
IR;2005-01-01;4494
IR;2006-01-01;6527
IR;2007-01-01;11150
IR;2008-01-01;15955
IR;2009-01-01;12700
IR;2010-01-01;11636
IR;2011-01-01;12018
IR;2012-01-01;11054
IR;2013-01-01;11643
IR;2014-01-01;13802
IR;2015-01-01;14279
IR;2016-01-01;15632
IR;2017-01-01;16259
IR;2018-01-01;12823
IQ;1980-01-01;145
IQ;1981-01-01;133
IQ;1982-01-01;176
IQ;1983-01-01;161
IQ;1984-01-01;218
IQ;1985-01-01;373
IQ;1986-01-01;253
IQ;1987-01-01;321
IQ;1988-01-01;324
IQ;1989-01-01;322
IQ;1990-01-01;-1
IQ;1991-01-01;-1
IQ;1992-01-01;174
IQ;1993-01-01;192
IQ;1994-01-01;137
IQ;1995-01-01;100
IQ;1996-01-01;86
IQ;1997-01-01;-1
IQ;1998-01-01;-1
IQ;1999-01-01;-1
IQ;2000-01-01;-1
IQ;2001-01-01;-1
IQ;2002-01-01;-1
IQ;2003-01-01;-1
IQ;2004-01-01;-1
IQ;2005-01-01;-1
IQ;2006-01-01;-1
IQ;2007-01-01;-1
IQ;2008-01-01;-1
IQ;2009-01-01;-1
IQ;2010-01-01;-1
IQ;2011-01-01;-1
IQ;2012-01-01;-1
IQ;2013-01-01;-1
IQ;2014-01-01;-1
IQ;2015-01-01;437
IQ;2016-01-01;-1
IQ;2017-01-01;714
IQ;2018-01-01;730
IE;1980-01-01;2749
IE;1981-01-01;3110
IE;1982-01-01;3110
IE;1983-01-01;3094
IE;1984-01-01;3372
IE;1985-01-01;3340
IE;1986-01-01;3421
IE;1987-01-01;3565
IE;1988-01-01;3901
IE;1989-01-01;4230
IE;1990-01-01;4735
IE;1991-01-01;4580
IE;1992-01-01;2824
IE;1993-01-01;484
IE;1994-01-01;387
IE;1995-01-01;362
IE;1996-01-01;367
IE;1997-01-01;338
IE;1998-01-01;481
IE;1999-01-01;524
IE;2000-01-01;439
IE;2001-01-01;521
IE;2002-01-01;461
IE;2003-01-01;440
IE;2004-01-01;385
IE;2005-01-01;406
IE;2006-01-01;448
IE;2007-01-01;444
IE;2008-01-01;457
IE;2009-01-01;415
IE;2010-01-01;350
IE;2011-01-01;230
IE;2012-01-01;216
IE;2013-01-01;135
IE;2014-01-01;118
IE;2015-01-01;203
IE;2016-01-01;149
IE;2017-01-01;137
IE;2018-01-01;108
IL;1980-01-01;2773
IL;1981-01-01;2859
IL;1982-01-01;2914
IL;1983-01-01;2982
IL;1984-01-01;3386
IL;1985-01-01;3517
IL;1986-01-01;3649
IL;1987-01-01;3858
IL;1988-01-01;3854
IL;1989-01-01;4090
IL;1990-01-01;3908
IL;1991-01-01;3717
IL;1992-01-01;3727
IL;1993-01-01;3953
IL;1994-01-01;3962
IL;1995-01-01;4425
IL;1996-01-01;3319
IL;1997-01-01;2886
IL;1998-01-01;5056
IL;1999-01-01;5957
IL;2000-01-01;6802
IL;2001-01-01;6769
IL;2002-01-01;6308
IL;2003-01-01;5898
IL;2004-01-01;6414
IL;2005-01-01;6826
IL;2006-01-01;7496
IL;2007-01-01;8009
IL;2008-01-01;7742
IL;2009-01-01;6774
IL;2010-01-01;7306
IL;2011-01-01;6886
IL;2012-01-01;6792
IL;2013-01-01;6185
IL;2014-01-01;6273
IL;2015-01-01;6908
IL;2016-01-01;6419
IL;2017-01-01;6813
IL;2018-01-01;7363
IT;1980-01-01;16340
IT;1981-01-01;14843
IT;1982-01-01;13062
IT;1983-01-01;12080
IT;1984-01-01;11519
IT;1985-01-01;9851
IT;1986-01-01;9072
IT;1987-01-01;10219
IT;1988-01-01;10289
IT;1989-01-01;10097
IT;1990-01-01;9407
IT;1991-01-01;9101
IT;1992-01-01;8054
IT;1993-01-01;7976
IT;1994-01-01;8311
IT;1995-01-01;8574
IT;1996-01-01;8675
IT;1997-01-01;9289
IT;1998-01-01;9213
IT;1999-01-01;7453
IT;2000-01-01;9273
IT;2001-01-01;9487
IT;2002-01-01;9500
IT;2003-01-01;9401
IT;2004-01-01;9247
IT;2005-01-01;9331
IT;2006-01-01;10903
IT;2007-01-01;10125
IT;2008-01-01;9449
IT;2009-01-01;9717
IT;2010-01-01;9723
IT;2011-01-01;9721
IT;2012-01-01;9310
IT;2013-01-01;9212
IT;2014-01-01;9382
IT;2015-01-01;9687
IT;2016-01-01;9821
IT;2017-01-01;9674
IT;2018-01-01;9821
JM;1980-01-01;-1
JM;1981-01-01;-1
JM;1982-01-01;-1
JM;1983-01-01;108
JM;1984-01-01;103
JM;1985-01-01;-1
JM;1986-01-01;-1
JM;1987-01-01;104
JM;1988-01-01;-1
JM;1989-01-01;-1
JM;1990-01-01;81
JM;1991-01-01;43
JM;1992-01-01;65
JM;1993-01-01;73
JM;1994-01-01;66
JM;1995-01-01;61
JM;1996-01-01;79
JM;1997-01-01;70
JM;1998-01-01;-1
JM;1999-01-01;-1
JM;2000-01-01;101
JM;2001-01-01;76
JM;2002-01-01;69
JM;2003-01-01;50
JM;2004-01-01;72
JM;2005-01-01;69
JM;2006-01-01;153
JM;2007-01-01;163
JM;2008-01-01;136
JM;2009-01-01;127
JM;2010-01-01;156
JM;2011-01-01;113
JM;2012-01-01;107
JM;2013-01-01;119
JM;2014-01-01;155
JM;2015-01-01;70
JM;2016-01-01;78
JM;2017-01-01;68
JM;2018-01-01;79
JP;1980-01-01;191020
JP;1981-01-01;218261
JP;1982-01-01;237513
JP;1983-01-01;252685
JP;1984-01-01;282314
JP;1985-01-01;299851
JP;1986-01-01;316162
JP;1987-01-01;336884
JP;1988-01-01;335759
JP;1989-01-01;345140
JP;1990-01-01;360704
JP;1991-01-01;361590
JP;1992-01-01;362197
JP;1993-01-01;355500
JP;1994-01-01;341201
JP;1995-01-01;368831
JP;1996-01-01;376674
JP;1997-01-01;401618
JP;1998-01-01;402095
JP;1999-01-01;404457
JP;2000-01-01;419543
JP;2001-01-01;440248
JP;2002-01-01;421805
JP;2003-01-01;413093
JP;2004-01-01;423081
JP;2005-01-01;427078
JP;2006-01-01;408674
JP;2007-01-01;396291
JP;2008-01-01;391002
JP;2009-01-01;348596
JP;2010-01-01;344598
JP;2011-01-01;342610
JP;2012-01-01;342796
JP;2013-01-01;328436
JP;2014-01-01;325989
JP;2015-01-01;318721
JP;2016-01-01;318381
JP;2017-01-01;318481
JP;2018-01-01;313567
JO;1980-01-01;68
JO;1981-01-01;91
JO;1982-01-01;24
JO;1983-01-01;-1
JO;1984-01-01;-1
JO;1985-01-01;-1
JO;1986-01-01;-1
JO;1987-01-01;-1
JO;1988-01-01;-1
JO;1989-01-01;72
JO;1990-01-01;-1
JO;1991-01-01;-1
JO;1992-01-01;-1
JO;1993-01-01;-1
JO;1994-01-01;-1
JO;1995-01-01;-1
JO;1996-01-01;-1
JO;1997-01-01;-1
JO;1998-01-01;-1
JO;1999-01-01;-1
JO;2000-01-01;198
JO;2001-01-01;199
JO;2002-01-01;138
JO;2003-01-01;182
JO;2004-01-01;183
JO;2005-01-01;218
JO;2006-01-01;503
JO;2007-01-01;566
JO;2008-01-01;585
JO;2009-01-01;506
JO;2010-01-01;474
JO;2011-01-01;400
JO;2012-01-01;394
JO;2013-01-01;392
JO;2014-01-01;379
JO;2015-01-01;335
JO;2016-01-01;278
JO;2017-01-01;200
JO;2018-01-01;133
KZ;1980-01-01;-1
KZ;1981-01-01;-1
KZ;1982-01-01;-1
KZ;1983-01-01;-1
KZ;1984-01-01;-1
KZ;1985-01-01;-1
KZ;1986-01-01;-1
KZ;1987-01-01;-1
KZ;1988-01-01;-1
KZ;1989-01-01;-1
KZ;1990-01-01;-1
KZ;1991-01-01;-1
KZ;1992-01-01;445
KZ;1993-01-01;4428
KZ;1994-01-01;1576
KZ;1995-01-01;1373
KZ;1996-01-01;1347
KZ;1997-01-01;1474
KZ;1998-01-01;1403
KZ;1999-01-01;1463
KZ;2000-01-01;1515
KZ;2001-01-01;1706
KZ;2002-01-01;1697
KZ;2003-01-01;1798
KZ;2004-01-01;1867
KZ;2005-01-01;1626
KZ;2006-01-01;1557
KZ;2007-01-01;1827
KZ;2008-01-01;1672
KZ;2009-01-01;1827
KZ;2010-01-01;1964
KZ;2011-01-01;1732
KZ;2012-01-01;-1
KZ;2013-01-01;2202
KZ;2014-01-01;2013
KZ;2015-01-01;1503
KZ;2016-01-01;1224
KZ;2017-01-01;1228
KZ;2018-01-01;982
KE;1980-01-01;96
KE;1981-01-01;75
KE;1982-01-01;76
KE;1983-01-01;100
KE;1984-01-01;122
KE;1985-01-01;98
KE;1986-01-01;107
KE;1987-01-01;108
KE;1988-01-01;56
KE;1989-01-01;65
KE;1990-01-01;-1
KE;1991-01-01;28
KE;1992-01-01;-1
KE;1993-01-01;51
KE;1994-01-01;-1
KE;1995-01-01;-1
KE;1996-01-01;53
KE;1997-01-01;62
KE;1998-01-01;61
KE;1999-01-01;55
KE;2000-01-01;-1
KE;2001-01-01;-1
KE;2002-01-01;72
KE;2003-01-01;95
KE;2004-01-01;84
KE;2005-01-01;93
KE;2006-01-01;82
KE;2007-01-01;132
KE;2008-01-01;152
KE;2009-01-01;171
KE;2010-01-01;197
KE;2011-01-01;257
KE;2012-01-01;259
KE;2013-01-01;241
KE;2014-01-01;207
KE;2015-01-01;193
KE;2016-01-01;203
KE;2017-01-01;178
KE;2018-01-01;286
KI;1980-01-01;-1
KI;1981-01-01;-1
KI;1982-01-01;-1
